temperature,field,magnetization
1.5607064635047139,-1.2594682846455214,-0.16473560200598067
3.807785794998673,0.16760378951343258,0.2973735559789359
2.95477637306448,1.4917833435056331,0.6875566519407408
2.434768088368443,0.9288995456382447,0.659671218967977
0.7084726977255024,1.226244591445799,0.9962774501837753
0.7083786293111903,0.6351334668428694,0.9804199347506524
0.3265260874559779,0.7691062580714099,0.9999606414956129
3.478086968522247,1.3967826062612771,0.5974095924349561
2.4443485457985146,-1.0013279645632562,-0.0005432794905162242
2.8614830534045774,-0.042300145427438096,0.3227255317791312
0.18027952775362954,-1.115162232721591,-0.564080686230273
3.8826484234317777,1.950672031986588,0.641055605088962
3.3465262991216447,1.776237358746453,0.6802546072061497
0.9281225316452769,-1.8422927545259764,-0.7199413567855776
0.8091173721076924,0.8223006900627539,0.9781218821574481
0.8152775884283918,1.7009932696626633,0.9973524617028374
1.2865447475421972,-1.2776986194906659,-0.2125575471609888
2.1465500833657276,0.27178092221051786,0.5316745423946035
1.7845855727042514,1.6619531903521674,0.9036254428872827
1.2357936467723636,-1.8642160856568046,-0.6039364253644156
2.48622628941728,0.7896810689873597,0.6168091729179874
0.6440260565429631,-0.8106039705097969,0.2858869133152772
1.239364129287351,1.6975847815061216,0.9745950730366365
1.5288111888453977,1.884232980661471,0.9550741895208282
1.8786729384464402,1.7770659564537357,0.9011313627259341
3.162186249432753,-0.10314313337014491,0.27625145161520437
0.878727750417603,1.4481706039572537,0.9924236826851202
2.1055143098130853,1.3781975941402815,0.8108511891938879
2.410416818561966,-0.7235981070269775,0.11416977580784539
0.28115660960799116,1.3156618966027094,0.9999998596675617
2.4694249224156097,-1.8519694611380295,-0.33194029011566983
0.765044082380437,0.38507951392821216,0.9478782807817296
0.35370121264259013,-1.0799646508491878,-0.22230502016800804
3.800653595288,-1.5177324568908848,-0.13538556370997906
3.8659649289907816,-1.6921871934831634,-0.17715737554466301
3.2527496576541983,0.785155103512559,0.499630928476068
1.2879936997761456,-0.6405001449277354,0.2720868689643091
0.48092124462489705,0.8990670861150458,0.9992570236284188
2.768508803397412,-1.7385746368042305,-0.2606233429226588
1.8165947255844452,-0.7388386486775587,0.1427819083363239
0.5759491158946374,0.15796516950134887,0.9647642938475353
2.0311899494339536,1.1628926593558542,0.7875093177607972
0.23411523234935175,-0.7249899882717203,0.8257660491938994
3.64634956810725,0.5035655057480364,0.39046464942549386
1.109241928240066,1.5439109929447485,0.979833713743899
2.68383690898053,0.46345275272921826,0.49697716865479236
1.3156731967487028,-1.068162100985465,-0.051761473260157724
2.1282652825934623,-1.902396873773848,-0.40029974757401826
2.2321700894387906,1.4803954956037195,0.8044874417189023
0.8209323765495554,-1.9149223565984514,-0.805644425417947
3.881380048281778,1.4988066907367976,0.5674768707181478
3.1230180111083468,0.11574853610884794,0.3428036916890503
3.7640458721003376,1.7562707940515847,0.624447759594066
3.5898266666678302,1.1951329430946616,0.5451731076313865
2.431809917363232,1.9917364421333499,0.8426520985904649
3.6953095165901555,-0.5971527381931594,0.10858601614421255
0.44512075800248607,1.0687531557245076,0.999816296819284
0.8643331634346663,-0.39227634556303137,0.6063398369326335
0.2763864267510985,-0.08049751878436462,0.9974249510693554
1.368788289976731,0.5100218528734803,0.8016388965952435
1.6158414297889798,1.494708456745355,0.912774507750899
1.1582612239181942,1.9363338767971805,0.9875166396420474
3.3320762856925246,1.0730936554580728,0.5526320465283245
1.4913379741049984,-0.32893287133066496,0.42187973585371374
1.195644587780785,-0.3145719908917193,0.5177572448882952
2.216514724317169,0.950329206355566,0.7063732660476102
0.6496044774015742,-1.0448914169267907,-0.06899597135102291
3.2285682249407546,-1.5581035474744214,-0.17116259546557455
0.3907475103511062,-0.5815113694368939,0.7898357945128156
3.9488590527420175,-0.8510440333836731,0.037703386041164834
3.111754600256964,-0.8147675181760397,0.05945648974984391
0.8749911579832723,-1.0655689958003602,-0.07479679727582468
0.12153625678204936,-1.8316272414545525,-0.9999977217602524
3.2802995709738534,-1.9285042610663448,-0.2757299255351986
2.856743641005707,1.9508895589441262,0.7750910518629834
2.9431279553598504,-0.2889074650565506,0.2370169711062211
3.1079543520751884,-0.4626934113612733,0.17117910199145406
0.38877414176295244,0.7185891307722794,0.9997107052649422
1.4980163413226633,-1.1269844485397433,-0.08456594239440662
0.5518893321480058,1.7998447358009013,0.999921568993974
3.466103360914815,1.1453800576622082,0.5504036503863854
2.530862694627476,-1.642355990750962,-0.2484959213380059
1.3905022969253318,-0.32967689686028656,0.44790197648892704
0.34787756611549214,1.5164732302486588,0.9999989580672699
1.3128310546910826,1.7789280891656412,0.9714111827664338
1.3682149559043135,-0.1303939550005211,0.5618805033582831
2.94546409551845,0.4536455568428308,0.45700577253128205
2.586474138285331,-1.331864215631699,-0.12760807545397165
3.5601296960476736,1.9646745045479062,0.6819463323722219
1.9416382081316024,-1.0733131944662264,-0.03774048799708005
0.5664175591593766,1.7709270965405026,0.9998873193600006
2.8816546701696804,0.5985865959694738,0.5040688351113677
3.0670616896059,0.4309471795154365,0.4354100926477083
2.2889810705210354,0.05075404406603434,0.4293086509676714
3.106772001822788,-1.0773207531289652,-0.024882673334079508
2.025802825821124,-1.293887871977967,-0.14406306447387307
2.1386580345897768,-1.1180551637192986,-0.05514458085098652
1.7674099715983436,-1.254246951422982,-0.14286870991089193
0.19913459430197122,1.1183378942670132,0.9999999988486046
0.5207765652738874,-0.5994989633330796,0.6463742646521814
0.2225738241782636,-1.7686292937464145,-0.997999961971661
2.5820006039287438,1.8764105205632453,0.805480198256171
1.3259883261976741,1.5351435398537028,0.9572438523870667
2.0834256955423407,1.7110091327808519,0.8620386177935796
3.6395092483117626,1.9796312905857412,0.6743564558149421
1.0722396936806122,-1.3044190031220508,-0.27651950953010196
1.700493399838956,-0.415031924389365,0.33104287239318436
3.0466494403178896,1.0329539028163652,0.5831847187869608
0.9923128454173276,0.7840824722151689,0.9465884433840404
0.4002216483322927,-1.3844163746405798,-0.7445036875201201
1.2300306663636953,1.263332499962471,0.9508010794635585
0.7287630202906172,-1.1022377126533573,-0.13937621839562195
3.725820844136035,-1.1047295407095077,-0.028101717915805267
3.251669480301226,0.1478976915736543,0.33904929472120127
2.5702746503906515,0.3717597393668126,0.4882055389933766
3.498696301732099,0.3203448313512447,0.3604316833997089
3.2343210999065466,-1.6340526504089805,-0.1935655444035752
0.8276232296555397,1.5098434505215215,0.9953660986096602
3.580980094110913,-0.9375998296451757,0.01742368112235611
2.2034347434710377,-1.4819403148687833,-0.2152999237774306
3.2490166051398437,1.5549923194759088,0.656358792508936
3.5947560697016234,1.8226059929190135,0.6556818072394024
1.3402135523902692,1.4485104690618025,0.9495273643055765
0.5292025056579394,1.2380642988995123,0.9995758052032533
0.9889471339135725,0.6209679225560869,0.9273444771062465
1.7657203756423996,0.20342948243655723,0.592527148508646
3.2902575870977233,-1.6520529603543594,-0.1956225881634999
3.4568492746997395,-0.3661871477172052,0.1813225548329284
0.12711330907164375,-0.5092459319507441,0.9991140209968558
2.0919144800525062,-0.9609848649586952,0.018648282412919444
1.727902912280238,0.8936804547543398,0.7990364481774389
0.9662204608358479,-0.01649705968491677,0.7690043689617521
0.567474932601363,-1.6758151363694083,-0.8308628266332554
1.416699168474149,-1.1192671922007547,-0.08398834893042856
3.777347845258825,0.7330350546383837,0.4291030523416084
1.3604914348809454,-1.6954765620387993,-0.4708758437499453
2.1232834247991277,1.4048276561950748,0.8119067261258849
2.8417739396911936,-0.0194138919441027,0.33198836645510416
1.5181554492792466,-0.077653690693408,0.542395982226878
3.8899501226117468,0.3696311386380704,0.33823199364510265
3.8535444502742338,1.2987238637005967,0.5345700450516078
1.0819509537189202,-0.6087631683912278,0.34662531643293304
2.0392691729803034,0.7120646102362542,0.685569645177406
1.2734254082854017,0.26292785598316426,0.7581102807018387
1.2108779280721238,-0.9318869193223147,0.05619173441855948
0.2438590946826779,1.514519945420632,0.99999999778847
2.4773009025215975,1.1897040864277124,0.7083713159110776
2.0604481905925596,0.633807338633702,0.6600700975828042
0.30076712987495846,1.4023269163769676,0.999999769154436
1.1867212105227847,1.4691768038392095,0.969305195689803
3.6422369552699494,0.8334519068601391,0.46477607431789003
1.0342913736011925,1.3480533134546882,0.9788871850916059
0.66509000115577,0.7898858466771346,0.9908483949397875
2.0088657650824957,0.7205630870412016,0.6944421410377043
3.944036771031343,0.4744455128607372,0.35734745094592046
1.0440155588948516,1.010866558230565,0.9584160648236582
2.7213286348829264,-1.3655795788277052,-0.13353629748220705
3.0703164997819985,1.5234830367957137,0.6761008972806564
1.0267864215703588,1.487374110980928,0.9843871148702952
2.9400437595862523,-1.8830108678617634,-0.29162314471623263
1.5343542176050877,1.3032670022590507,0.9053524615080811
2.56599273931496,-1.4845205301062192,-0.18661122659852028
